OrderID,Date,Region,Category,UnitPrice,Quantity,Discount,Revenue,Profit,CustomerID
ORD-101116,2024-12-27,South,Office Supplies,38.83,7,0.05,271.79,20.32,279
ORD-101558,2024-12-27,East,Electronics,590.76,6,0.16,3544.58,658.92,250
ORD-100690,2024-12-28,West,Electronics,486.88,8,0.15,3895.02,924.85,214
ORD-100160,2024-12-28,North,Groceries,34.85,9,0.12,313.61,10.64,198
ORD-100809,2024-12-28,North,Apparel,85.99,6,0.26,515.96,103.55,374
ORD-101345,2024-12-29,North,Groceries,28.66,11,0.17,315.3,37.83,57
ORD-100400,2024-12-29,South,Electronics,529.77,1,0.15,529.77,134.15,224
ORD-101168,2024-12-29,South,Office Supplies,37.68,5,0.05,188.4,45.84,160
ORD-101335,2024-12-30,West,Electronics,434.4,5,0.25,2172.0,-139.8,279
ORD-100819,2024-12-30,East,Apparel,69.09,3,0.27,207.28,4.46,237
